billing_date,provider,billing_account_id,resource_id,service_name,usage_type,region,team,project,environment,usage_quantity,usage_unit,cost_amount,currency
2026-04-19,Azure,az-2002,azure-resource-00192,Database,Database Hours,northeurope,Data Platform,Data Governance,Development,124.8,hours,45.76,EUR
2026-06-02,GCP,gcp-3001,gcp-resource-00193,Networking,Data Transfer,europe-west1,Security,Threat Monitoring,Development,352.31,GB,30.83,EUR
2026-04-21,GCP,gcp-3001,gcp-resource-00194,Database,Database Hours,europe-west1,Customer Product,Customer Portal,test,202.81,hours,76.36,EUR
2026-03-30,Azure,az-2001,azure-resource-00195,Storage,Disk Storage,westeurope,Customer Product,Mobile Application,test,296.35,GB,8.89,EUR
2026-02-22,Azure,az-2002,azure-resource-00196,Networking,Public IP,northeurope,Data Platform,Analytics Platform,Development,159.39,GB,12.58,EUR
2026-06-15,AWS,aws-1001,aws-resource-00197,Networking,Data Transfer,eu-west-1,,,test,61.97,GB,5.48,EUR
2026-02-17,GCP,gcp-3001,gcp-resource-00198,Storage,Disk Storage,europe-west1,Customer Product,Mobile Application,prod,399.89,GB,22.43,EUR
2026-01-17,GCP,gcp-3001,gcp-resource-00199,Storage,Object Storage,europe-north1,Security,Threat Monitoring,prod,142.78,GB,8.18,EUR
2026-04-10,Azure,az-2002,azure-resource-00200,Storage,Object Storage,northeurope,Security,Identity Platform,Test,483.13,GB,13.68,EUR
2026-03-20,Azure,az-2001,azure-resource-00201,Networking,Data Transfer,northeurope,Customer Product,Mobile Application,test,71.3,GB,5.05,EUR
2026-06-27,GCP,gcp-3001,gcp-resource-00202,Storage,Object Storage,europe-north1,Security,Threat Monitoring,DEV,96.95,GB,3.03,EUR
2026-02-19,Azure,az-2002,azure-resource-00203,Storage,Disk Storage,northeurope,Customer Product,Mobile Application,Development,476.16,GB,14.22,EUR
2026-01-09,GCP,gcp-3001,gcp-resource-00204,Networking,Data Transfer,europe-north1,Security,,Production,398.96,GB,52.63,EUR
2026-01-11,AWS,aws-1002,aws-resource-00205,Networking,Data Transfer,eu-central-1,Security,Identity Platform,Test,412.52,GB,31.68,EUR
2026-03-02,AWS,aws-1001,aws-resource-00206,Storage,Disk Storage,eu-central-1,Infrastructure,Cloud Migration,Production,222.34,GB,13.79,EUR
2026-03-24,AWS,aws-1002,aws-resource-00207,Storage,Disk Storage,eu-central-1,Customer Product,Customer Portal,Test,144.14,GB,4.37,EUR
2026-03-05,GCP,gcp-3001,gcp-resource-00208,Compute,CPU Hours,europe-west1,Customer Product,Mobile Application,test,67.81,hours,13.55,EUR
2026-01-24,GCP,gcp-3001,gcp-resource-00209,Networking,Public IP,europe-north1,Security,Identity Platform,DEV,190.71,GB,13.31,EUR
2026-06-20,Azure,az-2002,azure-resource-00210,Networking,Data Transfer,northeurope,Infrastructure,Cloud Migration,Production,366.81,GB,52.16,EUR
2026-05-05,AWS,aws-1002,aws-resource-00211,Networking,Data Transfer,eu-west-1,Customer Product,Mobile Application,Development,275.92,GB,19.63,EUR
2026-02-21,AWS,aws-1001,aws-resource-00212,Networking,Public IP,eu-west-1,Data Platform,Analytics Platform,DEV,5.33,GB,0.48,EUR
2026-03-20,Azure,az-2001,azure-resource-00213,Compute,CPU Hours,westeurope,Infrastructure,Shared Services,test,86.93,hours,15.16,EUR
2026-01-03,GCP,gcp-3001,gcp-resource-00214,Compute,Instance Hours,europe-north1,Data Platform,Analytics Platform,prod,262.12,hours,83.53,EUR
2026-03-18,GCP,gcp-3001,gcp-resource-00215,Storage,Disk Storage,europe-west1,Security,,Production,56.08,GB,2.91,EUR
2026-02-08,GCP,gcp-3001,gcp-resource-00216,Storage,Disk Storage,europe-west1,Data Platform,Analytics Platform,Development,362.6,GB,11.3,EUR
2026-03-12,AWS,aws-1001,aws-resource-00217,Compute,Instance Hours,eu-central-1,Customer Product,Customer Portal,DEV,160.68,hours,25.8,EUR
2026-03-03,GCP,gcp-3001,gcp-resource-00218,Compute,CPU Hours,europe-west1,Infrastructure,Cloud Migration,test,198.92,hours,37.38,EUR
2026-04-18,AWS,aws-1002,aws-resource-00219,Networking,Data Transfer,eu-central-1,Data Platform,Analytics Platform,prod,196.48,GB,31.17,EUR
2026-03-15,AWS,aws-1002,aws-resource-00220,Compute,CPU Hours,eu-central-1,Data Platform,,Production,474.6,hours,149.06,EUR
2026-03-25,AWS,aws-1002,aws-resource-00221,Storage,Object Storage,eu-central-1,Infrastructure,Cloud Migration,prod,487.29,GB,23.59,EUR
2026-03-21,GCP,gcp-3001,gcp-resource-00222,Networking,Data Transfer,europe-west1,Customer Product,Customer Portal,Production,229.42,GB,34.12,EUR
2026-02-12,GCP,gcp-3001,gcp-resource-00223,Storage,Object Storage,europe-north1,Data Platform,Analytics Platform,Test,392.58,GB,12.56,EUR
2026-06-10,GCP,gcp-3001,gcp-resource-00224,Compute,CPU Hours,europe-north1,Data Platform,Data Governance,Production,135.16,hours,50.03,EUR
2026-05-27,GCP,gcp-3001,gcp-resource-00225,Database,Database Hours,europe-west1,Data Platform,Data Governance,prod,131.28,hours,72.85,EUR
2026-01-10,AWS,aws-1002,aws-resource-00226,Compute,Instance Hours,eu-central-1,Customer Product,Customer Portal,prod,93.59,hours,34.51,EUR
2026-02-15,AWS,aws-1001,aws-resource-00227,Networking,Data Transfer,eu-central-1,Infrastructure,Shared Services,Production,253.51,GB,40.91,EUR
2026-03-19,AWS,aws-1001,aws-resource-00228,Networking,Public IP,eu-central-1,Infrastructure,Shared Services,Production,187.62,GB,25.33,EUR
2026-06-27,GCP,gcp-3001,gcp-resource-00229,Networking,Public IP,europe-west1,Customer Product,Customer Portal,Production,120.33,GB,16.53,EUR
2026-02-06,GCP,gcp-3001,gcp-resource-00230,Networking,Data Transfer,europe-west1,Infrastructure,Cloud Migration,DEV,248.55,GB,17.26,EUR
2026-04-11,AWS,aws-1001,aws-resource-00231,Networking,Data Transfer,eu-central-1,Infrastructure,,Production,255.19,GB,38.26,EUR
2026-03-23,GCP,gcp-3001,gcp-resource-00232,Storage,Disk Storage,europe-west1,Customer Product,Mobile Application,DEV,351.86,GB,11.3,EUR
2026-04-02,AWS,aws-1001,aws-resource-00233,Storage,Disk Storage,eu-central-1,Customer Product,Customer Portal,DEV,160.45,GB,4.27,EUR
2026-03-25,Azure,az-2001,azure-resource-00234,Database,Database Hours,westeurope,Data Platform,Analytics Platform,test,349.95,hours,105.59,EUR
2026-05-23,Azure,az-2001,azure-resource-00235,Networking,Data Transfer,northeurope,Data Platform,Data Governance,Production,476.29,GB,75.88,EUR
2026-04-06,AWS,aws-1001,aws-resource-00236,Storage,Disk Storage,eu-west-1,,Analytics Platform,prod,69.7,GB,4.13,EUR
2026-01-13,AWS,aws-1001,aws-resource-00237,Compute,CPU Hours,eu-central-1,Customer Product,,Development,65.65,hours,13.38,EUR
2026-02-08,Azure,az-2001,azure-resource-00238,Compute,Instance Hours,northeurope,Security,Threat Monitoring,prod,141.12,hours,44.98,EUR
2026-05-15,Azure,az-2001,azure-resource-00239,Networking,Data Transfer,northeurope,Security,Identity Platform,DEV,103.73,GB,9.26,EUR
2026-03-23,GCP,gcp-3001,gcp-resource-00240,Database,Database Hours,europe-north1,Security,Threat Monitoring,Development,197.25,hours,62.41,EUR
2026-01-15,AWS,aws-1001,aws-resource-00241,Networking,Public IP,eu-central-1,Infrastructure,Cloud Migration,test,124.37,GB,10.05,EUR
2026-05-26,AWS,aws-1001,aws-resource-00242,Storage,Object Storage,eu-central-1,Customer Product,Mobile Application,Test,18.96,GB,0.6,EUR
2026-01-01,GCP,gcp-3001,gcp-resource-00243,Database,Database Hours,europe-west1,,,Test,113.31,hours,39.97,EUR
2026-04-04,Azure,az-2001,azure-resource-00244,Storage,Disk Storage,northeurope,,Cloud Migration,prod,388.31,GB,23.15,EUR
2026-05-05,GCP,gcp-3001,gcp-resource-00245,Compute,Instance Hours,europe-north1,Infrastructure,Shared Services,test,474.6,hours,92.91,EUR
2026-05-27,AWS,aws-1002,aws-resource-00246,Storage,Object Storage,eu-west-1,Security,Threat Monitoring,prod,365.77,GB,22.41,EUR
2026-03-23,GCP,gcp-3001,gcp-resource-00247,Database,Database Hours,europe-north1,Customer Product,Customer Portal,test,43.51,hours,14.53,EUR
2026-01-13,Azure,az-2002,azure-resource-00248,Compute,CPU Hours,northeurope,Infrastructure,,Development,394.57,hours,75.72,EUR
2026-06-25,AWS,aws-1001,aws-resource-00249,Networking,Data Transfer,eu-central-1,Security,Threat Monitoring,DEV,395.42,GB,32.37,EUR
2026-02-11,AWS,aws-1001,aws-resource-00250,Compute,Instance Hours,eu-central-1,Infrastructure,Cloud Migration,Production,174.2,hours,63.01,EUR
2026-02-22,GCP,gcp-3001,gcp-resource-00251,Networking,Public IP,europe-north1,Data Platform,Data Governance,DEV,82.77,GB,5.83,EUR
2026-04-03,GCP,gcp-3001,gcp-resource-00252,Database,Read Operations,europe-west1,Infrastructure,Cloud Migration,Test,420.73,hours,131.95,EUR
2026-01-30,Azure,az-2002,azure-resource-00253,Networking,Public IP,northeurope,,Customer Portal,Development,488.64,GB,38.78,EUR
2026-04-23,Azure,az-2002,azure-resource-00254,Database,Read Operations,westeurope,Data Platform,Data Governance,Development,97.36,hours,29.42,EUR
2026-02-28,Azure,az-2001,azure-resource-00255,Compute,CPU Hours,northeurope,Customer Product,Customer Portal,Test,209.92,hours,40.69,EUR
2026-05-13,GCP,gcp-3001,gcp-resource-00256,Networking,Data Transfer,europe-north1,Customer Product,Mobile Application,test,22.19,GB,1.81,EUR
2026-06-10,AWS,aws-1001,aws-resource-00257,Storage,Disk Storage,eu-central-1,Customer Product,Customer Portal,test,220.52,GB,7.6,EUR
2026-01-04,GCP,gcp-3001,gcp-resource-00258,Compute,Instance Hours,europe-north1,Data Platform,Data Governance,Development,262.25,hours,53.11,EUR
2026-04-16,AWS,aws-1002,aws-resource-00259,Storage,Disk Storage,eu-central-1,Data Platform,Analytics Platform,Development,434.4,GB,14.52,EUR
2026-04-12,GCP,gcp-3001,gcp-resource-00260,Networking,Data Transfer,europe-west1,Data Platform,Analytics Platform,Test,342.0,GB,26.55,EUR
2026-06-28,GCP,gcp-3001,gcp-resource-00261,Networking,Data Transfer,europe-west1,,Shared Services,Development,158.92,GB,14.02,EUR
2026-04-15,Azure,az-2002,azure-resource-00262,Networking,Public IP,westeurope,Infrastructure,Shared Services,Production,98.03,GB,12.89,EUR
2026-02-19,GCP,gcp-3001,gcp-resource-00263,Storage,Object Storage,europe-west1,Data Platform,Data Governance,Test,440.27,GB,11.34,EUR
2026-02-01,AWS,aws-1001,aws-resource-00264,Networking,Data Transfer,eu-central-1,Data Platform,Data Governance,DEV,255.04,GB,21.23,EUR
2026-06-26,Azure,az-2001,azure-resource-00265,Networking,Public IP,westeurope,Customer Product,Mobile Application,prod,419.64,GB,56.05,EUR
2026-05-12,Azure,az-2001,azure-resource-00266,Compute,Instance Hours,northeurope,Customer Product,Customer Portal,test,107.33,hours,20.2,EUR
2026-03-12,AWS,aws-1002,aws-resource-00267,Storage,Disk Storage,eu-central-1,Data Platform,Analytics Platform,Development,357.81,GB,11.41,EUR
2026-05-11,Azure,az-2002,azure-resource-00268,Database,Read Operations,northeurope,Customer Product,Mobile Application,Test,201.59,hours,62.14,EUR
2026-06-16,GCP,gcp-3001,gcp-resource-00269,Compute,Instance Hours,europe-west1,Security,Identity Platform,Development,431.44,hours,72.09,EUR
2026-03-17,GCP,gcp-3001,gcp-resource-00270,Storage,Disk Storage,europe-north1,Data Platform,Data Governance,test,17.6,GB,0.53,EUR
2026-06-21,Azure,az-2002,azure-resource-00271,Compute,CPU Hours,westeurope,Customer Product,Mobile Application,Test,320.97,hours,57.35,EUR
2026-02-16,GCP,gcp-3001,gcp-resource-00272,Storage,Object Storage,europe-west1,Infrastructure,Cloud Migration,test,405.13,GB,13.11,EUR
2026-01-31,Azure,az-2002,azure-resource-00273,Storage,Object Storage,westeurope,Infrastructure,Shared Services,Development,294.86,GB,8.75,EUR
2026-04-15,Azure,az-2002,azure-resource-00274,Storage,Object Storage,northeurope,Data Platform,Data Governance,prod,73.0,GB,3.59,EUR
2026-03-12,GCP,gcp-3001,gcp-resource-00275,Storage,Object Storage,europe-west1,Data Platform,Data Governance,Development,319.08,GB,8.15,EUR
2026-02-21,Azure,az-2002,azure-resource-00276,Compute,Instance Hours,northeurope,Customer Product,Mobile Application,DEV,194.74,hours,30.19,EUR
2026-01-27,GCP,gcp-3001,gcp-resource-00277,Storage,Disk Storage,europe-west1,Data Platform,Analytics Platform,test,439.11,GB,12.43,EUR
2026-02-04,AWS,aws-1002,aws-resource-00278,Compute,CPU Hours,eu-central-1,Infrastructure,Shared Services,Test,172.23,hours,34.61,EUR
2026-05-10,AWS,aws-1001,aws-resource-00279,Storage,Object Storage,eu-central-1,Security,Identity Platform,prod,109.54,GB,5.07,EUR
2026-06-17,GCP,gcp-3001,gcp-resource-00280,Compute,Instance Hours,europe-west1,Security,Threat Monitoring,Test,497.37,hours,93.88,EUR
2026-01-03,Azure,az-2002,azure-resource-00281,Networking,Public IP,westeurope,Security,Identity Platform,prod,106.72,GB,16.22,EUR
2026-01-28,GCP,gcp-3001,gcp-resource-00282,Database,Database Hours,europe-west1,Customer Product,Mobile Application,test,310.76,hours,101.68,EUR
2026-05-04,Azure,az-2002,azure-resource-00283,Storage,Object Storage,westeurope,Infrastructure,,DEV,455.63,GB,14.44,EUR
2026-03-07,AWS,aws-1001,aws-resource-00284,Compute,CPU Hours,eu-central-1,Data Platform,,Test,42.15,hours,8.1,EUR
2026-04-20,Azure,az-2001,azure-resource-00285,Networking,Data Transfer,westeurope,Data Platform,Analytics Platform,Development,183.31,GB,15.44,EUR
2026-04-06,AWS,aws-1002,aws-resource-00286,Storage,Object Storage,eu-west-1,Customer Product,Mobile Application,Test,137.81,GB,4.42,EUR
2026-02-12,Azure,az-2001,azure-resource-00287,Networking,Data Transfer,westeurope,Security,Threat Monitoring,DEV,400.95,GB,33.51,EUR
2026-06-06,AWS,aws-1001,aws-resource-00288,Compute,Instance Hours,eu-central-1,Security,Threat Monitoring,prod,307.6,hours,108.01,EUR
2026-05-15,Azure,az-2001,azure-resource-00289,Compute,CPU Hours,westeurope,,Threat Monitoring,Development,11.12,hours,2.22,EUR
2026-06-06,Azure,az-2001,azure-resource-00290,Storage,Object Storage,westeurope,Security,Threat Monitoring,prod,420.32,GB,23.09,EUR
2026-05-10,GCP,gcp-3001,gcp-resource-00291,Networking,Public IP,europe-north1,,Identity Platform,prod,168.79,GB,22.69,EUR
2026-05-08,AWS,aws-1001,aws-resource-00292,Compute,Instance Hours,eu-central-1,Security,Threat Monitoring,DEV,226.3,hours,36.07,EUR
2026-02-22,Azure,az-2002,azure-resource-00293,Compute,CPU Hours,northeurope,Data Platform,Analytics Platform,test,155.78,hours,28.11,EUR
2026-04-26,AWS,aws-1001,aws-resource-00294,Storage,Object Storage,eu-west-1,Security,Threat Monitoring,DEV,359.75,GB,10.35,EUR
2026-02-05,AWS,aws-1002,aws-resource-00295,Database,Database Hours,eu-central-1,Infrastructure,Shared Services,Production,27.66,hours,15.67,EUR
2026-03-28,GCP,gcp-3001,gcp-resource-00296,Storage,Disk Storage,europe-west1,Customer Product,Customer Portal,DEV,413.15,GB,11.24,EUR
2026-01-13,GCP,gcp-3001,gcp-resource-00297,Compute,CPU Hours,europe-west1,Security,Threat Monitoring,prod,482.11,hours,132.98,EUR
2026-06-05,GCP,gcp-3001,gcp-resource-00298,Storage,Disk Storage,europe-north1,Customer Product,Customer Portal,Development,254.53,GB,7.37,EUR
2026-05-21,Azure,az-2002,azure-resource-00299,Database,Database Hours,westeurope,Security,Identity Platform,test,258.59,hours,99.82,EUR
2026-03-24,AWS,aws-1001,aws-resource-00300,Database,Read Operations,eu-central-1,Infrastructure,Cloud Migration,prod,254.43,hours,169.63,EUR
2026-01-15,GCP,gcp-3001,gcp-resource-00301,Networking,Public IP,europe-west1,Infrastructure,Shared Services,Production,193.53,GB,24.13,EUR
2026-01-27,Azure,az-2001,azure-resource-00302,Database,Read Operations,westeurope,Customer Product,Customer Portal,Test,20.99,hours,8.04,EUR
2026-01-04,GCP,gcp-3001,gcp-resource-00303,Database,Database Hours,europe-north1,Data Platform,Data Governance,test,159.76,hours,56.79,EUR
2026-05-12,AWS,aws-1001,aws-resource-00304,Database,Read Operations,eu-west-1,Customer Product,Customer Portal,test,41.86,hours,16.68,EUR
2026-02-09,Azure,az-2001,azure-resource-00305,Database,Database Hours,northeurope,Infrastructure,Cloud Migration,Production,168.63,hours,112.92,EUR
2026-02-26,GCP,gcp-3001,gcp-resource-00306,Compute,Instance Hours,europe-west1,Infrastructure,Shared Services,Production,393.1,hours,120.4,EUR
2026-06-08,Azure,az-2002,azure-resource-00307,Networking,Data Transfer,westeurope,Data Platform,Data Governance,Development,168.88,GB,12.67,EUR
2026-03-24,GCP,gcp-3001,gcp-resource-00308,Database,Database Hours,europe-north1,Security,Identity Platform,Test,125.69,hours,37.92,EUR
2026-02-19,Azure,az-2002,azure-resource-00309,Database,Database Hours,westeurope,Data Platform,Data Governance,DEV,26.71,hours,10.47,EUR
2026-05-18,AWS,aws-1002,aws-resource-00310,Compute,Instance Hours,eu-west-1,Data Platform,Analytics Platform,test,214.98,hours,34.1,EUR
2026-02-28,AWS,aws-1002,aws-resource-00311,Networking,Public IP,eu-central-1,Infrastructure,,Development,281.25,GB,23.01,EUR
2026-01-17,Azure,az-2001,azure-resource-00312,Networking,Data Transfer,northeurope,,Threat Monitoring,Test,7.92,GB,0.68,EUR
2026-01-08,GCP,gcp-3001,gcp-resource-00313,Compute,Instance Hours,europe-west1,Infrastructure,Shared Services,DEV,193.8,hours,38.26,EUR
2026-01-03,AWS,aws-1001,aws-resource-00314,Networking,Data Transfer,eu-west-1,Infrastructure,Cloud Migration,test,325.73,GB,29.63,EUR
2026-06-15,AWS,aws-1001,aws-resource-00315,Networking,Data Transfer,eu-west-1,Data Platform,Data Governance,test,175.21,GB,13.65,EUR
2026-05-21,AWS,aws-1002,aws-resource-00316,Database,Database Hours,eu-central-1,Customer Product,Customer Portal,Production,426.44,hours,303.5,EUR
2026-03-02,GCP,gcp-3001,gcp-resource-00317,Compute,CPU Hours,europe-west1,Infrastructure,Cloud Migration,Development,181.78,hours,34.4,EUR
2026-04-04,AWS,aws-1002,aws-resource-00318,Database,Read Operations,eu-west-1,Security,Threat Monitoring,test,294.16,hours,104.98,EUR
2026-03-26,AWS,aws-1002,aws-resource-00319,Database,Read Operations,eu-central-1,Customer Product,Customer Portal,Development,420.85,hours,131.14,EUR
2026-05-18,Azure,az-2001,azure-resource-00320,Database,Read Operations,westeurope,Security,Identity Platform,Development,430.06,hours,134.26,EUR
2026-03-08,GCP,gcp-3001,gcp-resource-00321,Compute,Instance Hours,europe-north1,Data Platform,Analytics Platform,Test,110.32,hours,17.1,EUR
2026-03-03,Azure,az-2001,azure-resource-00322,Storage,Object Storage,northeurope,Infrastructure,Cloud Migration,DEV,185.11,GB,4.74,EUR
2026-03-01,AWS,aws-1001,aws-resource-00323,Storage,Object Storage,eu-central-1,Customer Product,,DEV,119.72,GB,3.34,EUR
2026-03-12,Azure,az-2002,azure-resource-00324,Networking,Data Transfer,northeurope,,Identity Platform,Production,353.35,GB,51.21,EUR
2026-03-30,GCP,gcp-3001,gcp-resource-00325,Networking,Public IP,europe-west1,Infrastructure,Cloud Migration,prod,260.6,GB,35.87,EUR
2026-04-03,GCP,gcp-3001,gcp-resource-00326,Storage,Object Storage,europe-north1,Security,Identity Platform,Development,109.7,GB,2.98,EUR
2026-01-12,Azure,az-2001,azure-resource-00327,Compute,Instance Hours,westeurope,Security,Threat Monitoring,test,417.52,hours,64.39,EUR
2026-05-25,GCP,gcp-3001,gcp-resource-00328,Compute,CPU Hours,europe-west1,Customer Product,Customer Portal,Test,479.33,hours,88.85,EUR
2026-02-16,AWS,aws-1002,aws-resource-00329,Networking,Data Transfer,eu-central-1,Security,Threat Monitoring,Test,75.64,GB,6.2,EUR
2026-06-25,Azure,az-2002,azure-resource-00330,Compute,Instance Hours,westeurope,Customer Product,Mobile Application,prod,263.74,hours,95.95,EUR
